Model,Method,Subject,Speed,Band,Emb,Tau,Type,Score
5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9999981570875753
5.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9999984924641896
5.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9999984310842998
5.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9999985775134757
5.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9999977064492197
5.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9999979430141204
5.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9999927735883652
5.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9999928574685606
5.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.9999975190540173
5.0,2.0,1.0,0.0,1.0,2.0,0.0,1.0,0.9999976446748667
5.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,0.9999747988107903
5.0,2.0,1.0,0.0,1.0,2.0,1.0,1.0,0.9999748887341809
5.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.999998860243792
5.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.9999988526918642
5.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.9999989962312593
5.0,2.0,1.0,0.0,2.0,0.0,1.0,1.0,0.9999987870753294
5.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,0.9999983832150984
5.0,2.0,1.0,0.0,2.0,1.0,0.0,1.0,0.9999985359701021
5.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.9999952347095488
5.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9999947257956319
5.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,0.9999981787007198
5.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,0.9999983451346275
5.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.999976342882877
5.0,2.0,1.0,0.0,2.0,2.0,1.0,1.0,0.9999777214484918
5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9999993328337705
5.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.9999993321267238
5.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9999995769042276
5.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9999995746711289
5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9999989067054591
5.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9999989144244082
5.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9999991883995322
5.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9999991826705957
5.0,2.0,1.0,1.0,0.0,2.0,0.0,0.0,0.9999985900952401
5.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,0.9999986697639814
5.0,2.0,1.0,1.0,0.0,2.0,1.0,0.0,0.9999985207371127
5.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9999985237627582
5.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999993501213649
5.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9999994463853582
5.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9999996554375068
5.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9999996332942472
5.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.999998852963091
5.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9999990030440096
5.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9999993094358396
5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9999992022661716
5.0,2.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9999986805549209
5.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9999988204332605
5.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.9999987354940502
5.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9999985154310885
5.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.9999993707206372
5.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.999999498443122
5.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.9999996200026027
5.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9999996881802314
5.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,0.9999988875220396
5.0,2.0,1.0,1.0,2.0,1.0,0.0,1.0,0.999999107212327
5.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,0.9999992608978362
5.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9999994201760446
5.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,0.9999986475732046
5.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9999989520105773
5.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.9999984477043852
5.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,0.999998963798419
5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9999987660308339
5.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.9999982892139514
5.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.9999988729239362
5.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,0.9999985035121178
5.0,2.0,7.0,0.0,0.0,1.0,0.0,0.0,0.99999832877461
5.0,2.0,7.0,0.0,0.0,1.0,0.0,1.0,0.999997785455403
5.0,2.0,7.0,0.0,0.0,1.0,1.0,0.0,0.9999946009946563
5.0,2.0,7.0,0.0,0.0,1.0,1.0,1.0,0.9999927432068546
5.0,2.0,7.0,0.0,0.0,2.0,0.0,0.0,0.9999979655943526
5.0,2.0,7.0,0.0,0.0,2.0,0.0,1.0,0.9999974748394354
5.0,2.0,7.0,0.0,0.0,2.0,1.0,0.0,0.999981399139995
5.0,2.0,7.0,0.0,0.0,2.0,1.0,1.0,0.9999769023318532
5.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.9999984888147737
5.0,2.0,7.0,0.0,1.0,0.0,0.0,1.0,0.9999984361511921
5.0,2.0,7.0,0.0,1.0,0.0,1.0,0.0,0.999998459155872
5.0,2.0,7.0,0.0,1.0,0.0,1.0,1.0,0.9999986182609834
5.0,2.0,7.0,0.0,1.0,1.0,0.0,0.0,0.9999981048821237
5.0,2.0,7.0,0.0,1.0,1.0,0.0,1.0,0.9999978459568653
5.0,2.0,7.0,0.0,1.0,1.0,1.0,0.0,0.9999928038956426
5.0,2.0,7.0,0.0,1.0,1.0,1.0,1.0,0.9999933062458215
5.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,0.9999977486777919
5.0,2.0,7.0,0.0,1.0,2.0,0.0,1.0,0.9999974528559507
5.0,2.0,7.0,0.0,1.0,2.0,1.0,0.0,0.9999725043626079
5.0,2.0,7.0,0.0,1.0,2.0,1.0,1.0,0.999974973986631
5.0,2.0,7.0,0.0,2.0,0.0,0.0,0.0,0.9999989212696395
5.0,2.0,7.0,0.0,2.0,0.0,0.0,1.0,0.999998523455594
5.0,2.0,7.0,0.0,2.0,0.0,1.0,0.0,0.9999993235189543
5.0,2.0,7.0,0.0,2.0,0.0,1.0,1.0,0.999998945484338
5.0,2.0,7.0,0.0,2.0,1.0,0.0,0.0,0.9999983991792208
5.0,2.0,7.0,0.0,2.0,1.0,0.0,1.0,0.9999977006069396
5.0,2.0,7.0,0.0,2.0,1.0,1.0,0.0,0.9999971991034048
5.0,2.0,7.0,0.0,2.0,1.0,1.0,1.0,0.9999944823409819
5.0,2.0,7.0,0.0,2.0,2.0,0.0,0.0,0.9999983008957706
5.0,2.0,7.0,0.0,2.0,2.0,0.0,1.0,0.9999972274247312
5.0,2.0,7.0,0.0,2.0,2.0,1.0,0.0,0.9999791735646066
5.0,2.0,7.0,0.0,2.0,2.0,1.0,1.0,0.9998877428394763
5.0,2.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9999994701148417
5.0,2.0,7.0,1.0,0.0,0.0,0.0,1.0,0.9999993592776524
5.0,2.0,7.0,1.0,0.0,0.0,1.0,0.0,0.9999995798943074
5.0,2.0,7.0,1.0,0.0,0.0,1.0,1.0,0.9999995827184147
5.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.9999990389779204
5.0,2.0,7.0,1.0,0.0,1.0,0.0,1.0,0.9999989852206951
5.0,2.0,7.0,1.0,0.0,1.0,1.0,0.0,0.9999991519443515
5.0,2.0,7.0,1.0,0.0,1.0,1.0,1.0,0.9999991886677658
5.0,2.0,7.0,1.0,0.0,2.0,0.0,0.0,0.9999988204278524
5.0,2.0,7.0,1.0,0.0,2.0,0.0,1.0,0.9999987887624276
5.0,2.0,7.0,1.0,0.0,2.0,1.0,0.0,0.9999983281395844
5.0,2.0,7.0,1.0,0.0,2.0,1.0,1.0,0.9999985553301599
5.0,2.0,7.0,1.0,1.0,0.0,0.0,0.0,0.9999994021193319
5.0,2.0,7.0,1.0,1.0,0.0,0.0,1.0,0.9999993897309237
5.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.9999995947784867
5.0,2.0,7.0,1.0,1.0,0.0,1.0,1.0,0.9999995720074857
5.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.9999990142754995
5.0,2.0,7.0,1.0,1.0,1.0,0.0,1.0,0.9999988620053066
5.0,2.0,7.0,1.0,1.0,1.0,1.0,0.0,0.9999991839033211
5.0,2.0,7.0,1.0,1.0,1.0,1.0,1.0,0.999999145786278
5.0,2.0,7.0,1.0,1.0,2.0,0.0,0.0,0.99999880121922
5.0,2.0,7.0,1.0,1.0,2.0,0.0,1.0,0.99999856509899
5.0,2.0,7.0,1.0,1.0,2.0,1.0,0.0,0.999998482326996
5.0,2.0,7.0,1.0,1.0,2.0,1.0,1.0,0.9999985242522562
5.0,2.0,7.0,1.0,2.0,0.0,0.0,0.0,0.9999994817804587
5.0,2.0,7.0,1.0,2.0,0.0,0.0,1.0,0.9999992385536043
5.0,2.0,7.0,1.0,2.0,0.0,1.0,0.0,0.9999995389358326
5.0,2.0,7.0,1.0,2.0,0.0,1.0,1.0,0.9999995327456294
5.0,2.0,7.0,1.0,2.0,1.0,0.0,0.0,0.9999992025406329
5.0,2.0,7.0,1.0,2.0,1.0,0.0,1.0,0.9999986736521426
5.0,2.0,7.0,1.0,2.0,1.0,1.0,0.0,0.9999987862618677
5.0,2.0,7.0,1.0,2.0,1.0,1.0,1.0,0.9999992568341209
5.0,2.0,7.0,1.0,2.0,2.0,0.0,0.0,0.9999989883299889
5.0,2.0,7.0,1.0,2.0,2.0,0.0,1.0,0.9999983290960469
5.0,2.0,7.0,1.0,2.0,2.0,1.0,0.0,0.9999973804948085
5.0,2.0,7.0,1.0,2.0,2.0,1.0,1.0,0.9999986865286659
5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9981711442945252
5.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.9999319770077983
5.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.9986541849573577
5.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.9970079841503383
5.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.9978433762460783
5.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.9969230562172645
5.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.9950459533323103
5.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0,0.9961682706975702
5.0,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.9996555403586533
5.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0,0.997179063808373
5.0,3.0,1.0,0.0,0.0,2.0,1.0,0.0,0.9943542982120751
5.0,3.0,1.0,0.0,0.0,2.0,1.0,1.0,0.9814580219748071
5.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.9689873695211877
5.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.9992267845518588
5.0,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.9993877199106854
5.0,3.0,1.0,0.0,1.0,0.0,1.0,1.0,0.9991538976615465
5.0,3.0,1.0,0.0,1.0,1.0,0.0,0.0,0.9998281101286186
5.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9965462163316048
5.0,3.0,1.0,0.0,1.0,1.0,1.0,0.0,0.9971914940301732
5.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.9950578737554278
5.0,3.0,1.0,0.0,1.0,2.0,0.0,0.0,0.547120709863924
5.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,0.995803429711114
5.0,3.0,1.0,0.0,1.0,2.0,1.0,0.0,0.6333184454408196
5.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,0.9954795445410747
5.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.9980401027038851
5.0,3.0,1.0,0.0,2.0,0.0,0.0,1.0,0.9991895488516565
5.0,3.0,1.0,0.0,2.0,0.0,1.0,0.0,0.9909517027367264
5.0,3.0,1.0,0.0,2.0,0.0,1.0,1.0,0.9953499653084988
5.0,3.0,1.0,0.0,2.0,1.0,0.0,0.0,0.9982248048798373
5.0,3.0,1.0,0.0,2.0,1.0,0.0,1.0,0.999394791199352
5.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,0.9931601604541536
5.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.9959766711336696
5.0,3.0,1.0,0.0,2.0,2.0,0.0,0.0,0.9979229075654554
5.0,3.0,1.0,0.0,2.0,2.0,0.0,1.0,0.9996816466843245
5.0,3.0,1.0,0.0,2.0,2.0,1.0,0.0,0.992728799920425
5.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,0.9937818591413744
5.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.9998107716533439
5.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.99994604968841
5.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.9994990749166789
5.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,0.9999279618598156
5.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,0.9998793536031915
5.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.9996965668751321
5.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.9999922824285915
5.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9998850834582548
5.0,3.0,1.0,1.0,0.0,2.0,0.0,0.0,0.9996528280821475
5.0,3.0,1.0,1.0,0.0,2.0,0.0,1.0,0.9999831290289898
5.0,3.0,1.0,1.0,0.0,2.0,1.0,0.0,0.9998642062405352
5.0,3.0,1.0,1.0,0.0,2.0,1.0,1.0,0.9997181742876314
5.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,0.9999796591970533
5.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.999622742693412
5.0,3.0,1.0,1.0,1.0,0.0,1.0,0.0,0.9999754384476154
5.0,3.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9991054092582914
5.0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.9999172273461936
5.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,0.9997061863870588
5.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.9999733707259738
5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9994175860847625
5.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,0.9999179753467218
5.0,3.0,1.0,1.0,1.0,2.0,0.0,1.0,0.9997094871277001
5.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0,0.9997585680285385
5.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.9636942638447583
5.0,3.0,1.0,1.0,2.0,0.0,0.0,0.0,0.9993563578517867
5.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.9998633155602177
5.0,3.0,1.0,1.0,2.0,0.0,1.0,0.0,0.9141869116362701
5.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.9998844036593696
5.0,3.0,1.0,1.0,2.0,1.0,0.0,0.0,0.9993883467425956
5.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0,0.9996592892801136
5.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,0.9371101619256982
5.0,3.0,1.0,1.0,2.0,1.0,1.0,1.0,0.9987427325280314
5.0,3.0,1.0,1.0,2.0,2.0,0.0,0.0,0.9365905030809457
5.0,3.0,1.0,1.0,2.0,2.0,0.0,1.0,0.9999885475530751
5.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.9986769137430022
5.0,3.0,1.0,1.0,2.0,2.0,1.0,1.0,0.9999418469233524
5.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.9998908374297405
5.0,3.0,7.0,0.0,0.0,0.0,0.0,1.0,0.9999743783558628
5.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.9998719605751799
5.0,3.0,7.0,0.0,0.0,0.0,1.0,1.0,0.9994771382087161
5.0,3.0,7.0,0.0,0.0,1.0,0.0,0.0,0.9998145330051802
5.0,3.0,7.0,0.0,0.0,1.0,0.0,1.0,0.999551073010499
5.0,3.0,7.0,0.0,0.0,1.0,1.0,0.0,0.999000223904595
5.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,0.9991719877064233
5.0,3.0,7.0,0.0,0.0,2.0,0.0,0.0,0.9999618831979062
5.0,3.0,7.0,0.0,0.0,2.0,0.0,1.0,0.9996074173872235
5.0,3.0,7.0,0.0,0.0,2.0,1.0,0.0,0.9992529208084492
5.0,3.0,7.0,0.0,0.0,2.0,1.0,1.0,0.9975082527024466
5.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,0.9999707758416371
5.0,3.0,7.0,0.0,1.0,0.0,0.0,1.0,0.9089261581678421
5.0,3.0,7.0,0.0,1.0,0.0,1.0,0.0,0.9994939767518602
5.0,3.0,7.0,0.0,1.0,0.0,1.0,1.0,0.978551201463467
5.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.9999923809942366
5.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,0.9774347481086681
5.0,3.0,7.0,0.0,1.0,1.0,1.0,0.0,0.9997787720813052
5.0,3.0,7.0,0.0,1.0,1.0,1.0,1.0,0.9710836708481828
5.0,3.0,7.0,0.0,1.0,2.0,0.0,0.0,0.19374227716095058
5.0,3.0,7.0,0.0,1.0,2.0,0.0,1.0,0.9251378968079003
5.0,3.0,7.0,0.0,1.0,2.0,1.0,0.0,0.9405160522139228
5.0,3.0,7.0,0.0,1.0,2.0,1.0,1.0,0.9259967898813659
5.0,3.0,7.0,0.0,2.0,0.0,0.0,0.0,0.9845093232562433
5.0,3.0,7.0,0.0,2.0,0.0,0.0,1.0,0.9995535076602827
5.0,3.0,7.0,0.0,2.0,0.0,1.0,0.0,0.9749893748497569
5.0,3.0,7.0,0.0,2.0,0.0,1.0,1.0,0.9965465544108817
5.0,3.0,7.0,0.0,2.0,1.0,0.0,0.0,0.9811073682099064
5.0,3.0,7.0,0.0,2.0,1.0,0.0,1.0,0.9989677359622884
5.0,3.0,7.0,0.0,2.0,1.0,1.0,0.0,0.9874846662170335
5.0,3.0,7.0,0.0,2.0,1.0,1.0,1.0,0.995678819913302
5.0,3.0,7.0,0.0,2.0,2.0,0.0,0.0,0.9958901030875853
5.0,3.0,7.0,0.0,2.0,2.0,0.0,1.0,0.9994886719681375
5.0,3.0,7.0,0.0,2.0,2.0,1.0,0.0,0.9656244622159096
5.0,3.0,7.0,0.0,2.0,2.0,1.0,1.0,0.9928526895530873
5.0,3.0,7.0,1.0,0.0,0.0,0.0,0.0,0.9991482803352366
5.0,3.0,7.0,1.0,0.0,0.0,0.0,1.0,0.9998447853297175
5.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.9992913515378157
5.0,3.0,7.0,1.0,0.0,0.0,1.0,1.0,0.9999602009366607
5.0,3.0,7.0,1.0,0.0,1.0,0.0,0.0,0.9998572288586303
5.0,3.0,7.0,1.0,0.0,1.0,0.0,1.0,0.9997736148867156
5.0,3.0,7.0,1.0,0.0,1.0,1.0,0.0,0.9978884657099226
5.0,3.0,7.0,1.0,0.0,1.0,1.0,1.0,0.9998951910684716
5.0,3.0,7.0,1.0,0.0,2.0,0.0,0.0,0.9993968621202313
5.0,3.0,7.0,1.0,0.0,2.0,0.0,1.0,0.9999610078543868
5.0,3.0,7.0,1.0,0.0,2.0,1.0,0.0,0.9997467117473927
5.0,3.0,7.0,1.0,0.0,2.0,1.0,1.0,0.999881386609643
5.0,3.0,7.0,1.0,1.0,0.0,0.0,0.0,0.9999646677326627
5.0,3.0,7.0,1.0,1.0,0.0,0.0,1.0,0.9995812108401748
5.0,3.0,7.0,1.0,1.0,0.0,1.0,0.0,0.9999719157796487
5.0,3.0,7.0,1.0,1.0,0.0,1.0,1.0,0.9992637418188779
5.0,3.0,7.0,1.0,1.0,1.0,0.0,0.0,0.9996040257895661
5.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,0.999833849691175
5.0,3.0,7.0,1.0,1.0,1.0,1.0,0.0,0.9999608982118395
5.0,3.0,7.0,1.0,1.0,1.0,1.0,1.0,0.9995161545093801
5.0,3.0,7.0,1.0,1.0,2.0,0.0,0.0,0.9999541643023936
5.0,3.0,7.0,1.0,1.0,2.0,0.0,1.0,0.9997488966476727
5.0,3.0,7.0,1.0,1.0,2.0,1.0,0.0,0.9997305984554523
5.0,3.0,7.0,1.0,1.0,2.0,1.0,1.0,0.9468538247889239
5.0,3.0,7.0,1.0,2.0,0.0,0.0,0.0,0.9997555123106493
5.0,3.0,7.0,1.0,2.0,0.0,0.0,1.0,0.9998337363549172
5.0,3.0,7.0,1.0,2.0,0.0,1.0,0.0,0.9996942083800875
5.0,3.0,7.0,1.0,2.0,0.0,1.0,1.0,0.9998964176571242
5.0,3.0,7.0,1.0,2.0,1.0,0.0,0.0,0.9998388061739206
5.0,3.0,7.0,1.0,2.0,1.0,0.0,1.0,0.9996397190445137
5.0,3.0,7.0,1.0,2.0,1.0,1.0,0.0,0.9993769013919303
5.0,3.0,7.0,1.0,2.0,1.0,1.0,1.0,0.9989761367205247
5.0,3.0,7.0,1.0,2.0,2.0,0.0,0.0,0.9998326018068299
5.0,3.0,7.0,1.0,2.0,2.0,0.0,1.0,0.999986604650437
5.0,3.0,7.0,1.0,2.0,2.0,1.0,0.0,0.9992032510906298
5.0,3.0,7.0,1.0,2.0,2.0,1.0,1.0,0.9999269793740453
6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.20705299960467838
6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.2963335627930073
6.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.13400578056297127
6.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.17626087341861157
6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.14769236298338487
6.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.22733310793292005
6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.11660824933151655
6.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.15786402318076656
6.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.15890329938843625
6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.22890981315978592
6.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.07837195374513793
6.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.15781359993922153
6.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2770268918356408
6.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.24639075719614656
6.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.19151974197524496
6.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.19064316693053965
6.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.2008864848582807
6.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.18475203323914216
6.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.17276868476384194
6.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.1828991327923457
6.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.20614677113659596
6.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,0.19886933277749436
6.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.15656661066035024
6.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,0.15523119596744656
6.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.3251480945781919
6.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.3397195011969224
6.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.2781945752181148
6.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,0.32335846602462864
6.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.29325783992299687
6.0,0.0,1.0,0.0,2.0,1.0,0.0,1.0,0.33999929215985214
6.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.26888859818856264
6.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.3059101312592016
6.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.29905043591702524
6.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.3429097708139609
6.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.23219085797784653
6.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,0.28853255771332714
6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.28664830545083503
6.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.32979650631938534
6.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.09763396112689246
6.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.18964875388522648
6.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.2142696572312237
6.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.2600633788388658
6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.08346667478739826
6.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.15765380201632156
6.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.17291507857216798
6.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.2378562377401739
6.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.08175742273168701
6.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,0.16505913394462984
6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.3445020972497125
6.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.42275845248681493
6.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.18582692262660636
6.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.22144852495463851
6.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.2570936292252358
6.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.3517324532930573
6.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14799979881117745
6.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.20838016676867954
6.0,0.0,1.0,1.0,1.0,2.0,0.0,0.0,0.21672302792556702
6.0,0.0,1.0,1.0,1.0,2.0,0.0,1.0,0.312276553603018
6.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.11982345616452772
6.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.16806019022721663
6.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.3710984882713625
6.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.3796378266154939
6.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.17724571073894266
6.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.1886350358337832
6.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.2744218894185427
